, URL, Name, isSecure, Sport,
,sudburysoftball.org,Sudbury Girls Softball League,false,Softball,
,summitbballclub.org,Summit Basketball Club,false,Basketball,
,sunprairielacrosse.org,Sun Prairie Youth Lacrosse Inc,false,Lacrosse,
,svsoftball.com,error opening web page,
,svwrestling.com,Seneca Valley Wrestling Association,false,,
,tcfastpitch.com,error opening web page,
,tewksburyboysbasketball.org,Tewksbury Boys Basketball League,false,Basketball,
,townshiplacrosse.org,Manheim Township Boys Youth Lacrosse Association,false,Lacrosse,
,tri-lax.com,error opening web page,
,trojansfootball.org,error opening web page,
,tyngsborosportscenter.com,Tyngsboro Sports Center,false,Baseball,
,valesc.org,error opening web page,
,vfapanthers.org,Villages Football Association,false,Football,
,vyilax.com,Vienna Youth Inc Lacrosse,false,Lacrosse,
,warrenyouthbasketball.org,Warren Youth Basketball Association,false,Basketball,
,washingtonvillelacrosse.com,Washingtonville Lacrosse Club,false,Lacrosse,
,wateroakll.com,Watertown-Oakville Little League,false,Baseball,
,waxlax.org,Westminster Area Lacrosse,false,Lacrosse,
,wcwaa.org,Wesley Chapel Weddington Athletic Association,false,Basketball,
,wcwaasoccer.org,WCWAA Soccer,false,Soccer,
,wellesleylittleleague.org,Wellesley Youth Baseball & Softball,false,Baseball,
,westchesterll.org,Westchester Little League,false,,
,westchestervipers.org,error opening web page,
,westfieldlacrosse.com,error opening web page,
,westhavenyouthlax.com,West Haven Youth Lacrosse,false,Lacrosse,
,westportyouthtravelbaseball.com,Westport Youth Travel Baseball,false,Baseball,
,whaba.org,West Hartford Amateur Baseball Association,false,Baseball,
,whalebackcoreteam.com,Whaleback Mountain Club,false,,
,whyfh.net,West Hartford Youth Field Hockey League,false,Hockey,
,wildcatsfootball.org,Wildcat Football Parents' Association,false,Football,
,wiltongirlshockey.org,error opening web page,
,wiltonyouthfieldhockey.org,Wilton Youth Field Hockey,false,Hockey,
,winfieldtravelprogram.org,Winfield Travel Program,false,Softball,
,wintergardenarena.com,Winter Garden Ice Arena, LLC,false,,
,witchcitysoccer.org,Salem Soccer Inc.,false,Soccer,
,wlgsl.org,Western Loudoun Girls Softball League,false,Softball,
,woodinvillegirlslax.com,error opening web page,
,woodstockctlittleleague.org,Woodstock Little League District 12,false,Baseball,
,wwpsa.org,West Windsor Plainsboro Soccer Association,false,Soccer,
,wwpsa2.org,error opening web page,
,wysc.org,Warrenton Youth Sports Club,false,Soccer,
,yaccheerleading.com,Yorktown Athletic Club, Cheerleading,false,,
,zeelandlittleleague.com,Zeeland Little League,false,Baseball,
,brookfield-lax.org,Brookfield Lacrosse Club,false,Lacrosse,
,fentonlittleleague.org,error opening web page,
,ggsl.org,Greater Greece Soccer League Inc,false,Soccer,
,ghssoccer.net,error opening web page,
,gohawkslax.com,Newtown High School Boys Lacrosse,false,Lacrosse,
,holdenbaseball.com,Holden Baseball Program, Inc.,false,Baseball,
,lahockey.org,Los Alamos Hockey Association,false,Hockey,
,lwlax.org,Lake Washington Lacrosse,false,Lacrosse,
,mcutournamentseries.com,Mass/Conn United Tournament Series,false,,
,norwalkcsc.org,Norwalk Community Soccer Club,false,Soccer,
,norwoodlacrosse.org,Norwood Youth Lacrosse,false,Lacrosse,
,olcschedule.org,error opening web page,
,playmakeracademy.com,error opening web page,
,proevolutionhockey.com,Boston Junior Terriers,false,,
,salembasketball.org,Salem (NH) Basketball Organization,false,Basketball,
,somersethillslacrosse.com,error opening web page,
,stamfordlittleleague.com,error opening web page,
,yacsports.org,Yorktown Athletic Club,false,,
,azlax.org,Youth Lacrosse of Arizona,false,Baseball,
,canyoncreekll.org,error opening web page,
,cwlax.org,error opening web page,
,friendsofwindhamhockey.org,Friends of Windham Hockey,false,Hockey,
,jcjbl.org,error opening web page,
,lacrosse.parkerhawks.org,Parker Hawks Lacrosse,false,Lacrosse,
,maltbyponybaseball.org,Maltby Pony Baseball,false,Baseball,
,marlboroyouthsoccer.org,Marlboro Youth Soccer (MYS),false,Soccer,
,mendhamfootball.com,Mendham Football Booster,false,Football,
,middletonlacrosse.com,Middleton Lacrosse Club,false,Lacrosse,
,nsllrp.org,North Shore Little League,false,,
,rangerlacrosse.org,Ranger Lacrosse Club,false,Lacrosse,
,rangerwrestlingclub.com,Ranger Wrestling Club,false,,
,redbirdbaseball.com,Upper Freehold Baseball & Softball League,false,Baseball,
,seekonklax.com,Seekonk Youth Lacrosse Association,false,Lacrosse,
,simsburylittleleague.org,Simsbury Little League,false,,
,spencerportjuniorbaseball.com,error opening web page,
,swc-ct.com,South West Conference,false,Hockey,
,swhslacrosse.com,South Windsor High School Boys Lacrosse,false,Lacrosse,
,wellesleybasketball.org,Wellesley Youth Basketball Association,false,Basketball,
,borosports.com,Springboro Clearcreek Baseball Association,false,Baseball,
,ccopcyo.org,CCOP CYO,false,Basketball,
,connylacrosse.org,Connecticut New York Youth Lacrosse Association,false,Lacrosse,
,derryll.org,Derry Diamond Athletic Association,false,Baseball,
,duxburyyouthfootball.com,Duxbury Dragons Football,false,Football,
,dyha.com,error opening web page,
,elevationlax.co,Elevation Lacrosse,false,Lacrosse,
,girlslaxnewton.com,error opening web page,
,guilfordbasketball.com,Guilford Basketball League,false,Basketball,
,haddamlittleleague.com,Haddam-Killingworth Little League,false,,
,hanoversoccer.com,Hanover Soccer Club,false,Soccer,
,harrisonyouthlacrosse.com,Harrison Youth Lacrosse, Inc.,false,Lacrosse,
,newmilfordhockey.com,Northwestern Connecticut Youth Hockey,false,Hockey,
,pembrokelakesoptimist.com,Pembroke Lakes Optimist,false,Baseball,
,ryha.org,error opening web page,
,scarsdalelittleleague.com,Scarsdale Little League,false,,
,silacrosse.org,Sammamish Interlake Lacrosse Club,false,Lacrosse,
,smw-cyo.org,St. Marys CYO,false,,
,spartanyouthclub.com,Spartan Youth Club,false,Football,
,summerlinnjb.com,SUMMERLIN NATIONAL JUNIOR BASKETBALL,false,,
,wadsworthlacrosse.org,Wadsworth Lacrosse,false,Lacrosse,
,windhamhoops.org,Windham Basketball Club,false,Basketball
